Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
3492	-88.41539	-118.4984	30.08297	0.0223746	0.0226488	0.0120373	0.0022606	0.00328726	0.000313857	0.0383349	0.0704585	0.00317865	0.0478071	0.0235491	0.0103581	0.0143062	0.0358716	0.0532068	0.053583	0.0166621	0.0886151	0.0591907	0.00667537	0.0214944	0.0419086	0.00462267	0.0122004	0.0236605	0.00941556	0.0304667	0.0335873	0.0558917	0.2982426	1.701757	0.418969	0.65424	0.876019	1.14153	1.52849	2.38681	0.6290401	5.705951	0.0273539	0.0276891	0.0147162	0.00276367	0.00401882	0.000383703	0.046866	0.0861385	0.00388603	0.0584462	0.0287897	0.0126632	0.0174899	0.0438545	0.0650476	0.0655075	0.0203701	0.108336	0.0723631	0.00816092	0.0262778	0.051235	0.00565141	0.0149156	0.028926	0.0115109	0.0372469	0.0410619	0.0683299	0.850879	0.149121	0.8179675
3528	-91.68293	-122.0789	30.39601	0.0015119	0.00462817	0.00427198	0.00780268	0.000709542	0.00289131	0.00861488	0.0251544	0.00192755	0.0223074	0.01278	0.00743963	0.0282052	0.0471574	0.0212279	0.0930451	0.00242666	0.0142059	0.0122648	0.00531013	0.00921068	0.0183219	0.00748593	0.00215297	0.0152038	0.0137717	0.0156473	0.0103593	0.0016557	0.43121	1.56879	0.22922	0.487521	0.799208	1.25124	2.05119	4.36263	1.065134	3.638112	0.00361966	0.0110803	0.0102276	0.0186805	0.00169872	0.0069221	0.020625	0.0602225	0.00461476	0.0534063	0.0305968	0.0178113	0.0675264	0.1129	0.0508219	0.22276	0.00580969	0.0340106	0.0293632	0.012713	0.0220514	0.0438647	0.0179221	0.00515444	0.0363994	0.0329709	0.0374613	0.0248012	0.00396394	0.784395	0.215605	0.4176918
3564	-85.24521	-114.2728	29.0276	0.00354887	0.0026834	0.00496301	0.0002115	0.0111207	0.000476	0.0575234	0.0220029	0.00137557	0.00245928	0.0428357	0.0064305	0.0417973	0.0105936	0.0458545	0.17901	0.0114058	0.00898953	0.0163272	0.0358612	0.0304802	0.0145276	0.0207023	0.000121768	0.0526469	0.0352547	0.0553658	0.016528	0.021409	0.2189938	1.781006	0.188242	0.442872	0.775613	1.2893	2.25799	5.3123	1.207543	8.132678	0.00471606	0.00356595	0.0065953	0.00028106	0.0147783	0.000632553	0.0764424	0.0292395	0.00182798	0.00326811	0.0569241	0.00854543	0.0555441	0.0140777	0.0609357	0.237885	0.0151571	0.0119461	0.0216971	0.0476556	0.0405049	0.0193056	0.0275111	0.000161816	0.069962	0.0468497	0.0735751	0.0219639	0.0284503	0.890503	0.109497	0.7525068
3600	-91.25967	-122.3359	31.07622	0.000582702	0.0174823	0.0153936	0.0281004	0.00424856	0.00311501	0.0756775	0.112598	0.0653377	0.027734	0.0108479	0.0101872	0.0157908	0.044821	0.0547857	0.0895049	0.0183408	0.0687689	0.0151857	0.0491991	0.00838367	0.00163996	0.033505	0.0271695	0.0163783	0.0237151	0.0476427	0.00449699	0.00212751	0.3935134	1.606487	0.945818	0.973198	0.99156	1.00851	1.02754	1.05729	0.04027863	4.082418	0.000652696	0.0195823	0.0172427	0.0314759	0.0047589	0.00348919	0.084768	0.126123	0.0731861	0.0310655	0.0121509	0.0114109	0.0176876	0.050205	0.0613666	0.100256	0.020544	0.0770295	0.0170098	0.055109	0.00939073	0.00183695	0.0375297	0.0304332	0.0183456	0.0265638	0.0533656	0.00503717	0.00238306	0.803243	0.196757	0.8927605
3636	-92.64014	-123.4188	30.7787	0.00209552	0.00262971	0.00770403	0.0147234	0.00459173	0.00409982	0.0283058	0.0221861	0.0298928	0.0155212	0.0272754	0.00407079	0.0674191	0.0369149	0.0260778	0.0695542	0.0132277	0.0245853	0.018768	0.00321599	0.0322403	0.00270365	0.0118349	0.0094584	0.0155557	0.0274679	0.0159023	0.0176272	0.00139017	0.4624876	1.537512	0.32625	0.579105	0.843305	1.18581	1.7268	3.06513	0.8099021	3.324441	0.00376188	0.00472086	0.0138303	0.0264314	0.00824309	0.00736002	0.0508147	0.0398286	0.0536637	0.0278638	0.0489649	0.00730789	0.121031	0.0662697	0.0468149	0.124864	0.0237464	0.0441356	0.0336924	0.00577336	0.0578779	0.0048536	0.0212461	0.0169798	0.0279257	0.0493106	0.0285478	0.0316444	0.00249563	0.768756	0.231244	0.5570399
3672	-88.37901	-119.4404	31.06137	0.0108652	0.028808	0.0049318	0.00793847	0.00773457	0.004221	0.0103863	0.0451672	0.0178794	0.00767187	0.0169766	0.00911251	0.0142382	0.0164551	0.0389667	0.0708706	0.0216134	0.0193233	0.0117414	0.0117158	0.0239348	0.000148001	0.00493159	0.00349427	0.0355902	0.0194154	0.00669925	0.0302225	0.0617803	0.3887912	1.611209	0.724193	0.854379	0.952086	1.05033	1.17044	1.38085	0.2333326	4.144149	0.0193045	0.0511839	0.00876245	0.0141045	0.0137422	0.00749956	0.0184536	0.0802496	0.0317668	0.0136308	0.0301628	0.0161904	0.0252973	0.0292362	0.069233	0.125917	0.038401	0.0343321	0.0208612	0.0208158	0.0425255	0.000262957	0.00876207	0.00620835	0.063234	0.0344958	0.0119027	0.053697	0.109766	0.805604	0.194396	0.5628336
3708	-94.56102	-126.3816	31.8206	0.0106052	0.0105475	0.0171253	0.0051296	0.00221563	0.00980298	0.0101948	0.0296698	0.0126781	0.0512891	0.0177772	0.00400377	0.0239111	0.00642431	0.0275266	0.058924	0.0185238	0.0197149	0.00559367	0.00867648	0.0194209	0.028914	0.0501036	0.0123471	0.0166442	0.0314629	0.00888184	0.0109232	0.00986592	0.6551514	1.344849	0.600265	0.779646	0.925282	1.08075	1.28263	1.66593	0.3690432	2.05273	0.0196795	0.0195724	0.0317784	0.00951869	0.00411141	0.0181908	0.0189179	0.0550564	0.0235261	0.0951741	0.0329881	0.00742955	0.0443704	0.0119212	0.0510795	0.109342	0.0343735	0.0365838	0.0103798	0.0161004	0.0360381	0.053654	0.0929743	0.0229117	0.0308856	0.0583838	0.0164815	0.0202696	0.0183076	0.672424	0.327576	0.5388975
3744	-103.1426	-132.5419	29.39929	0.00470962	0.00989423	0.0229868	0.00141063	0.0056607	0.00197483	0.0697277	0.00707478	0.00368218	0.0180343	0.0141969	0.00671864	0.0228126	0.00358862	0.0231503	0.0964345	0.0229667	0.0129787	0.0180261	0.000778853	0.0341684	0.00583178	0.00342958	0.00350117	0.00773002	0.000373183	0.0232081	0.0348065	0.018069	0.2638275	1.736173	0.177717	0.430616	0.768852	1.30064	2.32225	5.62694	1.249149	6.580711	0.00945848	0.0198709	0.0461651	0.00283302	0.0113686	0.00396613	0.140037	0.0142085	0.00739505	0.0362189	0.0285121	0.0134933	0.0458153	0.00720713	0.0464936	0.193673	0.0461248	0.0260655	0.0362025	0.0015642	0.0686215	0.0117122	0.00688773	0.00703151	0.0155245	0.000749476	0.0466096	0.069903	0.0362885	0.868086	0.131914	0.4979254
3780	-86.20468	-116.002	29.79736	0.00792149	0.0950853	0.022386	0.00271934	0.00220507	0.0159311	0.0412337	0.0598464	1.38707e-05	0.0146195	0.0202099	0.00417398	0.0464582	0.0124295	0.0303979	0.169225	0.032643	0.0136133	0.0278439	0.00728813	0.0225455	0.0314666	0.00503166	0.0211635	0.027018	0.0316439	0.00526784	0.0151111	0.0536574	0.1787099	1.82129	0.968372	0.984448	0.995122	1.0049	1.0158	1.03266	0.02323837	10.19132	0.0094399	0.113311	0.026677	0.00324059	0.00262774	0.0189849	0.0491375	0.0713179	1.65295e-05	0.0174218	0.0240837	0.00497406	0.0553634	0.014812	0.0362247	0.201662	0.0389001	0.0162228	0.0331811	0.00868514	0.0268671	0.0374982	0.00599614	0.0252202	0.0321968	0.0377095	0.00627759	0.0180076	0.0639426	0.910645	0.089355	0.8391496
3816	-99.55972	-129.5629	30.00319	0.0511627	0.0111824	0.116645	0.0203942	0.0340488	0.0247603	0.166391	0.121692	0.0168511	0.13067	0.0342118	0.0323494	0.140701	0.130688	0.0567627	0.135204	0.0424031	0.00208602	0.274911	0.134497	0.0178223	0.0289934	0.0133778	0.0465417	0.189749	0.0831739	0.0516385	0.000776011	0.0344227	0.5520899	1.44791	0.919813	0.960055	0.987363	1.0128	1.04161	1.08718	0.06043788	2.622598	0.023862	0.00521542	0.0544027	0.00951172	0.0158802	0.0115481	0.0776037	0.0567567	0.00785924	0.060944	0.0159562	0.0150876	0.0656224	0.0609521	0.0264738	0.0630583	0.0197766	0.000972909	0.128217	0.0627286	0.00831223	0.0135224	0.00623933	0.0217068	0.0884978	0.0387919	0.0240839	0.000361927	0.0160546	0.723955	0.276045	2.144107
3852	-93.43631	-122.7271	29.29083	0.0243469	0.00031614	0.00321692	0.00133773	0.0111746	0.0172874	0.0628159	0.0421259	0.000475818	0.00811709	0.00933051	0.00783526	0.00727028	0.0203317	0.0282631	0.117072	0.00854925	0.024186	0.0291329	0.0135991	0.0627062	0.0153245	0.0459389	0.0311608	0.0394487	0.0334961	0.0396698	0.0170342	0.0178709	0.2175653	1.782435	0.271876	0.529836	0.820233	1.21917	1.88738	3.67814	0.941731	8.192641	0.0329264	0.000427542	0.00435051	0.00180912	0.0151123	0.0233792	0.0849513	0.0569704	0.000643489	0.0109774	0.0126184	0.0105963	0.00983221	0.0274962	0.0382225	0.158327	0.0115619	0.0327088	0.0393989	0.0183912	0.0848029	0.0207246	0.062127	0.0421414	0.0533498	0.0452996	0.0536488	0.0230368	0.0241683	0.891217	0.108783	0.739435
3888	-89.57128	-119.9063	30.33498	0.0246457	0.0117428	0.0315205	0.013859	0.000446429	0.00475424	0.0202371	0.0336814	0.00290736	0.0199794	0.0273441	0.00181819	0.00194018	0.0150663	0.0417599	0.112291	0.0181098	0.00940582	0.0207778	0.0242361	0.0819182	0.0381072	0.0235913	0.0262034	0.0362592	0.00398028	0.00594132	0.00517912	0.00437198	0.3556003	1.6444	0.343074	0.593482	0.849781	1.17677	1.68497	2.91482	0.7735461	4.624292	0.0372249	0.0177364	0.0476086	0.0209326	0.000674287	0.00718081	0.0305662	0.0508725	0.00439129	0.0301769	0.0413006	0.0027462	0.00293046	0.0227562	0.0630743	0.169605	0.0273531	0.0142066	0.0313829	0.0366063	0.12373	0.0575573	0.0356323	0.0395776	0.054766	0.00601182	0.00897378	0.00782255	0.00660344	0.8222	0.1778	0.6620751
3924	-92.94869	-123.7835	30.83478	0.0220253	0.00130479	0.0123698	0.0274935	0.0282837	0.0228606	0.0167981	0.0104205	0.00630299	0.0060251	0.0058736	0.0011574	0.00169817	0.0201636	0.0451783	0.0906946	0.0274119	0.01542	0.0138566	0.0241424	0.0270543	0.00951963	0.00455716	0.00122239	0.0165576	0.00732376	0.007619	0.0129538	0.0334606	0.5047603	1.49524	0.285082	0.542235	0.826174	1.2104	1.84422	3.50776	0.9074347	2.962277	0.0423767	0.00251042	0.0237996	0.0528976	0.054418	0.043984	0.0323196	0.020049	0.012127	0.0115923	0.0113008	0.00222684	0.00326728	0.0387949	0.0869234	0.174497	0.0527406	0.0296681	0.0266601	0.0464501	0.0520527	0.0183158	0.008768	0.00235188	0.0318568	0.014091	0.014659	0.0249232	0.0643784	0.74762	0.25238	0.5197491
3960	-92.87051	-122.7445	29.87394	0.0203081	0.0022804	0.01169	0.0221565	0.0600036	0.0223343	0.0672138	0.0303746	0.00317267	0.0218342	0.0636524	8.62469e-05	0.0205019	0.0396651	0.0248772	0.225148	0.00321975	0.0293674	0.0487685	0.0085438	0.0255427	0.00724894	0.00612291	0.01891	0.0573521	0.00698448	0.0664884	0.0259433	0.0445825	0.2944111	1.705589	0.396653	0.637007	0.868753	1.15107	1.56984	2.52109	0.6686169	5.793223	0.0206305	0.0023166	0.0118756	0.0225082	0.0609561	0.0226889	0.0682807	0.0308568	0.00322304	0.0221808	0.0646629	8.7616e-05	0.0208274	0.0402947	0.0252721	0.228722	0.00327086	0.0298336	0.0495426	0.00867942	0.0259482	0.00736401	0.00622011	0.0192102	0.0582625	0.00709536	0.0675439	0.0263551	0.0452902	0.852794	0.147206	0.984374
3996	-96.14875	-126.5815	30.43272	0.00196993	0.00493038	0.0226165	0.0172914	0.0414943	0.00545508	0.00883241	0.0239216	0.000610985	0.0103964	0.00489091	0.000490661	0.00183283	0.0153514	0.0408901	0.0631529	0.000372162	0.000754645	0.00685176	0.00851328	0.0083194	0.0148207	0.0185725	0.00311109	0.0181569	0.0402861	0.0114994	0.00522659	0.00486009	0.510104	1.489896	0.1639	0.41395	0.759442	1.31676	2.41575	6.1013	1.307671	2.920769	0.00485835	0.0121596	0.0557782	0.0426451	0.102336	0.0134536	0.021783	0.058997	0.00150685	0.0256403	0.0120623	0.0012101	0.00452022	0.0378606	0.100845	0.155752	0.000917849	0.00186115	0.0168982	0.0209959	0.0205178	0.0365516	0.0458046	0.00767274	0.0447795	0.0993561	0.0283604	0.0128901	0.0119862	0.744948	0.255052	0.4054725
4032	-85.91248	-117.7922	31.87968	0.000511153	0.0352926	0.00605265	0.00664508	0.0115061	0.0033417	0.0438695	0.026029	0.00229828	0.0117395	0.0268079	0.00116052	0.0258223	0.0421732	0.0376349	0.0504127	0.024086	0.00474228	0.0234965	0.0161933	0.0020293	0.033048	0.0210988	0.00561879	0.0348196	0.0164439	0.013501	0.000373171	0.000945123	0.8052016	1.194798	0.389879	0.631677	0.866479	1.1541	1.58309	2.5649	0.681073	1.48385	0.000968656	0.066881	0.01147	0.0125927	0.0218046	0.00633267	0.0831345	0.049326	0.00435534	0.0222468	0.050802	0.00219923	0.0489343	0.07992	0.0713197	0.0955342	0.045644	0.00898681	0.0445269	0.030687	0.00384561	0.0626273	0.039983	0.0106478	0.0659846	0.0311619	0.025585	0.000707174	0.00179105	0.597399	0.402601	0.527693
4068	-96.20711	-127.6839	31.47678	0.0198304	0.00437666	0.00234119	0.0084169	0.00376028	0.0151635	0.0609467	0.0040508	0.000933136	0.0024023	0.0209746	0.0135888	0.0542247	0.0125535	0.0358288	0.114346	0.000783838	0.0114502	0.0265283	0.00051963	0.026885	0.0116903	0.00343596	0.02822	0.0342485	0.0177472	5.97713e-05	0.00824823	0.00343746	0.844999	1.155001	0.19809	0.454023	0.781654	1.27934	2.20253	5.04822	1.170674	1.366867	0.0362536	0.00800133	0.00428012	0.0153876	0.00687447	0.0277216	0.111421	0.00740559	0.00170594	0.00439184	0.0383453	0.0248428	0.0991325	0.0229501	0.0655014	0.209045	0.001433	0.020933	0.0484984	0.000949977	0.0491506	0.0213719	0.00628155	0.0515911	0.0626124	0.032445	0.000109273	0.0150792	0.00628429	0.5775	0.4225	0.5469924
4104	-92.23509	-123.586	31.35096	0.0464302	0.00510923	0.0035064	0.00309139	0.00133258	0.0328269	0.0459866	0.0249383	0.00664873	0.0512896	0.021837	0.00304316	0.0676064	0.0169297	0.0307427	0.1071	0.015257	0.0361229	0.00288939	0.0278415	0.00922645	0.0112007	0.00668501	0.0269359	0.0256219	0.00686421	0.000245452	0.0325945	0.05054	0.500406	1.499594	0.658898	0.815901	0.938496	1.06553	1.22564	1.51769	0.3016544	2.996755	0.0644467	0.00709178	0.00486699	0.00429096	0.00184966	0.0455649	0.0638309	0.0346153	0.00922866	0.0711916	0.0303105	0.00422401	0.09384	0.023499	0.0426719	0.148658	0.0211772	0.0501398	0.00401057	0.038645	0.0128066	0.0155469	0.00927902	0.037388	0.035564	0.00952775	0.000340696	0.0452422	0.0701512	0.749797	0.250203	0.7204439
4140	-90.49449	-119.0956	28.60106	0.00403798	0.00352241	0.00227023	0.000224947	0.00530749	0.0100592	0.0241934	0.0447421	0.0245292	0.0094781	0.0182752	0.000148674	0.020662	0.011123	0.0424735	0.0472822	0.00215908	0.0192262	0.0133905	0.00920419	0.0222642	0.00285951	0.00774353	0.00223583	0.0284859	0.00347375	0.0319234	0.0218271	0.00896993	0.1118754	1.888125	0.471385	0.692954	0.891872	1.12124	1.4431	2.12141	0.543806	16.87704	0.00913379	0.00796757	0.00513519	0.000508823	0.0120054	0.0227535	0.0547247	0.101205	0.0554842	0.0214392	0.041338	0.000336296	0.0467367	0.02516	0.0960736	0.106951	0.00488377	0.0434892	0.030289	0.0208196	0.0503609	0.00646811	0.0175156	0.00505738	0.0644342	0.00785752	0.0722097	0.0493723	0.0202897	0.944062	0.0559377	0.4420927
4176	-89.90281	-121.0379	31.13507	0.00464573	0.0225032	0.00736343	0.0114787	0.00491013	0.00405607	0.0708032	0.102767	0.0196398	0.0212841	0.0279178	0.0072447	0.00785055	0.0399213	0.0373615	0.139498	0.0357942	0.0413098	0.0307563	0.034908	0.026787	0.00728106	0.00872704	0.0344141	0.0348401	0.014996	0.026109	0.0492496	0.0150496	0.4345903	1.56541	0.810883	0.902815	0.968607	1.03241	1.10765	1.23322	0.1515779	3.602036	0.00522305	0.0252997	0.00827847	0.0129052	0.00552031	0.00456011	0.0796019	0.115537	0.0220805	0.023929	0.0313872	0.00814499	0.00882613	0.0448822	0.0420044	0.156833	0.0402424	0.0464433	0.0345783	0.039246	0.0301158	0.00818587	0.00981155	0.0386908	0.0391697	0.0168595	0.0293536	0.0553699	0.0169198	0.782705	0.217295	0.8894669
4212	-99.63605	-128.6078	28.97178	0.0379026	0.0204451	0.00347172	0.012949	0.000409124	0.00707256	0.0073859	0.0109685	0.00716468	0.0397043	0.0703604	0.0247105	0.030715	0.0600263	0.0189374	0.131102	0.0171693	0.00332193	0.0135048	0.0326015	0.0488143	0.0270705	0.00494263	0.00259476	0.0218655	0.00219556	0.0272418	0.00189954	0.00229464	0.1641661	1.835834	0.32881	0.581317	0.844308	1.1844	1.72023	3.04127	0.8042522	11.18278	0.0550237	0.0296804	0.00503994	0.0187982	0.000593931	0.0102673	0.0107222	0.0159231	0.010401	0.0576391	0.102143	0.0358726	0.0445893	0.0871409	0.0274916	0.190323	0.0249249	0.00482248	0.0196051	0.0473279	0.0708642	0.0392985	0.00717527	0.00376684	0.0317424	0.00318731	0.0395472	0.00275758	0.00333116	0.917917	0.082083	0.6888422
4248	-92.48094	-121.4123	28.93137	0.00367686	0.0152344	0.00533453	0.0137751	0.00983088	0.0293061	0.0130067	0.0592811	0.00329509	0.00617234	0.0153579	0.0263075	0.133725	0.00785629	0.0271694	0.125178	0.0228677	0.00902259	0.0128564	0.00433713	0.00231004	0.00551405	0.0106096	0.00208281	0.01117	0.00358991	0.0303416	0.000545849	0.0100217	0.1343174	1.865683	0.484738	0.702459	0.895671	1.11648	1.42357	2.06297	0.5236075	13.8901	0.00593257	0.0245806	0.00860719	0.0222259	0.015862	0.047285	0.0209861	0.0956492	0.00531659	0.00995898	0.0247798	0.0424469	0.215763	0.012676	0.0438375	0.201972	0.0368967	0.0145578	0.0207436	0.00699791	0.00372721	0.00889684	0.0171184	0.00336058	0.0180226	0.00579226	0.0489558	0.00088072	0.0161698	0.932841	0.0671587	0.6197759
4284	-92.58257	-122.422	29.8394	0.00710503	0.00995154	0.00596727	0.00347602	0.001412	0.0131803	0.0236846	0.0282637	0.0103748	0.00204568	0.0111759	0.0145957	0.000378342	0.0180191	0.0357187	0.0207143	0.0256226	0.00398479	0.0136278	0.0185288	0.01921	0.00116565	0.0160705	0.00142842	0.0314136	0.00708163	0.016512	0.0203538	0.0232996	0.3445614	1.655439	0.180368	0.433738	0.770587	1.29771	2.30554	5.54421	1.238439	4.804481	0.017571	0.0246105	0.0147572	0.0085963	0.00349191	0.0325953	0.0585727	0.0698969	0.0256571	0.00505904	0.0276383	0.0360957	0.00093565	0.0445618	0.0883335	0.0512271	0.0633655	0.0098545	0.033702	0.0458223	0.047507	0.00288269	0.0397429	0.00353253	0.0776868	0.0175131	0.0408346	0.0503355	0.0576206	0.827719	0.172281	0.4043622
4320	-85.20317	-115.5944	30.39118	0.00193148	0.00312026	0.00382308	0.0279682	0.00341589	0.0528607	0.0822557	0.0410571	0.00879445	0.0293585	0.0356681	0.02719	0.0949583	0.0910608	0.0322463	0.201209	0.00203016	0.0250297	0.00169663	0.0230679	0.00693398	0.0152208	0.0108419	0.00200286	0.0428077	0.0242924	0.00210623	0.00165473	0.074688	0.2800012	1.719999	0.893599	0.946613	0.983029	1.01726	1.0564	1.11907	0.08134354	6.142827	0.00199267	0.00321912	0.0039442	0.0288543	0.00352411	0.0545354	0.0848617	0.0423578	0.00907308	0.0302886	0.0367981	0.0280514	0.0979668	0.0939458	0.0332679	0.207584	0.00209448	0.0258227	0.00175038	0.0237988	0.00715366	0.0157031	0.0111854	0.00206632	0.0441639	0.025062	0.00217296	0.00170716	0.0770543	0.859999	0.140001	0.9692911
4356	-90.39098	-121.1228	30.73184	0.0269728	0.00451231	0.00522972	0.0151079	0.00746237	0.0174556	0.0521274	0.0383949	0.00453102	0.0121191	0.0347216	0.0153779	0.0411076	0.0383731	0.0128134	0.145172	0.00268315	0.0181802	0.00056194	0.0126296	0.00218956	0.0339228	0.00271067	0.00575413	0.0331746	0.0267633	0.00339697	0.0254751	0.0430243	0.4810723	1.518928	0.29776	0.553864	0.831661	1.20241	1.8055	3.35841	0.8759753	3.157379	0.0395527	0.00661683	0.00766883	0.0221541	0.0109428	0.0255969	0.0764393	0.056302	0.00664427	0.0177713	0.0509155	0.0225501	0.06028	0.0562701	0.0187895	0.212879	0.00393455	0.0266593	0.000824025	0.0185199	0.00321076	0.0497442	0.0039749	0.00843783	0.048647	0.0392456	0.0049813	0.0373565	0.0630905	0.759464	0.240536	0.6819448
4392	-87.731	-117.2853	29.55427	0.034199	0.000865546	0.00597907	0.0125706	0.0129103	0.00111411	0.0744674	0.0337043	0.000516737	0.0423134	0.00774316	0.00264534	0.0114799	0.0606609	0.0252115	0.0670191	0.0124186	0.00511812	0.00765891	0.0130887	0.0132078	0.0340143	0.0345885	0.00706136	0.00399509	0.00901941	0.0492025	0.00303823	0.00568284	0.2096511	1.790349	0.386468	0.628976	0.865322	1.15564	1.58989	2.58754	0.6874267	8.539659	0.057818	0.00146332	0.0101084	0.0212523	0.0218265	0.00188356	0.125897	0.0569816	0.000873613	0.0715364	0.0130908	0.00447229	0.0194082	0.102555	0.0426234	0.113305	0.0209953	0.00865287	0.0129484	0.0221282	0.0223295	0.0575057	0.0584764	0.0119382	0.00675422	0.0152485	0.0831833	0.00513653	0.00960759	0.895174	0.104826	0.5914947
4428	-93.50171	-123.7507	30.24902	0.0260779	0.00883981	0.0261946	0.0107959	0.0141935	0.0400952	0.0998846	0.0459091	0.0536493	0.079123	0.0157978	0.0112434	0.0933384	0.0908912	0.00413367	0.222418	0.0550465	0.0222231	0.00498776	0.0298566	0.040024	0.0852916	0.0516622	0.0423123	0.0182176	0.00387574	0.0278179	0.00144445	0.019055	0.4281338	1.571866	0.413636	0.650165	0.874313	1.14376	1.53807	2.41759	0.6383032	3.671437	0.0209562	0.00710367	0.02105	0.0086756	0.0114059	0.0322205	0.0802673	0.0368925	0.0431126	0.0635832	0.0126951	0.00903521	0.0750067	0.0730402	0.00332182	0.178735	0.0442353	0.0178585	0.00400817	0.0239928	0.0321633	0.0685403	0.0415157	0.0340022	0.0146397	0.00311454	0.0223544	0.00116076	0.0153126	0.785933	0.214067	1.2444
4464	-91.43206	-121.9569	30.52481	0.0128202	0.00311961	0.00452479	0.00872941	0.00370202	0.00177752	0.0217682	0.0383017	0.000293463	0.0340928	0.00646705	0.00209931	0.0217186	0.0154278	0.0251717	0.064262	0.0376457	0.00890403	0.000680002	0.00106615	0.0226031	0.0122329	0.0339556	0.00802439	0.00179844	0.0118871	0.00980173	0.00672969	0.00599899	0.4094165	1.590584	0.307849	0.562939	0.835889	1.19633	1.77639	3.24834	0.85188	3.885001	0.0301223	0.00732984	0.0106314	0.0205106	0.00869827	0.00417646	0.0511467	0.0899937	0.00068952	0.0801046	0.015195	0.00493255	0.05103	0.0362491	0.0591434	0.15099	0.0884524	0.0209209	0.00159773	0.00250502	0.0531082	0.0287425	0.0797823	0.0188541	0.00422562	0.02793	0.0230302	0.0158121	0.0140952	0.795292	0.204708	0.425604
4500	-95.44744	-124.292	28.84461	0.0165274	0.00439907	0.0108264	0.00249384	0.00073825	0.00522411	0.016177	0.0258603	0.000623069	0.00513	0.0174887	8.61641e-05	0.0134064	0.0343174	0.00109419	0.0380236	0.00290662	0.00605712	0.0045274	0.0163768	0.0037343	0.0224583	0.000408443	0.00142093	0.0197961	0.00160421	0.00804362	0.0024084	0.00771431	0.1731223	1.826878	0.266415	0.524619	0.817704	1.22294	1.90615	3.75354	0.9564027	10.55253	0.057016	0.0151759	0.0373489	0.00860324	0.00254681	0.0180221	0.0558074	0.0892126	0.00214946	0.0176974	0.0603324	0.000297248	0.0462492	0.118388	0.00377473	0.131174	0.0100273	0.0208958	0.0156186	0.0564967	0.0128826	0.0774764	0.00140904	0.00490193	0.0682923	0.00553419	0.0277488	0.0083085	0.0266128	0.913439	0.0865611	0.2898724
4536	-97.84217	-128.9299	31.08774	0.0311056	0.0199224	0.00637055	0.0342212	0.0360571	0.0425559	0.0359326	0.0552023	0.0267471	0.0116865	0.0412961	0.011947	0.0798724	0.0823159	0.103568	0.222706	0.126424	0.0140493	0.00868268	0.00045277	0.00603893	0.0106618	0.172507	0.0571559	0.0238455	0.025343	0.0182537	0.0236077	0.0327589	0.6249174	1.375083	0.659298	0.816142	0.938583	1.06544	1.22528	1.51676	0.3012157	2.200423	0.0228502	0.0146349	0.0046798	0.0251388	0.0264875	0.0312615	0.0263961	0.0405515	0.0196484	0.00858491	0.0303361	0.00877629	0.0586742	0.0604691	0.0760809	0.163599	0.0928708	0.0103206	0.00637828	0.000332605	0.00443619	0.00783214	0.126723	0.0419867	0.0175169	0.0186169	0.0134092	0.0173422	0.0240647	0.687541	0.312459	1.361287
